price,land area,road access,facing,floor,bedroom,bathroom,city,district
25000000.0,1129.425,13.0,South-West,2.5,5.0,4.0,Imadol, Lalitpur
21800000.0,1060.9750000000001,13.0,East,2.5,4.0,4.0,Imadol, Lalitpur
30000000.0,1471.675,20.0,South,2.5,5.0,4.0,Pasikot, Kathmandu
29900000.000000004,1540.125,10.0,West,3.5,8.0,4.0,Goldhunga, Kathmandu
7000000.0,2806.45,20.0,North,2.5,6.0,3.0,Baneshwor, Kathmandu
45000000.0,1711.25,22.0,South-East,3.5,21.0,5.0,Samakhushi chowk, Kathmandu
10000000.0,6160.5,13.0,South,2.5,5.0,7.0,Kaushaltar, Bhaktapur
29900000.000000004,1711.475,10.0,West,3.5,8.0,4.0,Goldhunga, Kathmandu
150000000.0,6160.5,20.0,South-East,2.5,6.0,5.0,Siddhartha Colony, Kathmandu
19000000.0,752.95,10.0,South,2.5,4.0,2.0,Imadol, Lalitpur
70000000.0,5133.75,36.0,South,2.5,7.0,2.0,Dhunchepakha, Bhaktapur
32500000.0,2053.5,10.0,East,2.5,5.0,1.0,Dhapasi, Kathmandu
37500000.0,2053.5,14.0,North-East,2.5,7.0,5.0,Hattigaunda, Kathmandu
125000000.0,5236.425,22.0,North,4.0,6.0,4.0,Imadol, Lalitpur
34500000.0,1745.475,13.0,East,2.5,7.0,5.0,Baluwakhani, Kathmandu
14300000.0,752.95,12.0,South,2.5,3.0,3.0,Jorpati, Kathmandu
65000000.0,2053.5,16.0,South-West,5.0,9.0,9.0,Uttardhoka, Kathmandu
75000000.0,2840.675,13.0,South,2.5,5.0,6.0,Chappal karkhana, Kathmandu
10500000.0,1095.2,10.0,South,1.0,3.0,1.0,Sudal, Bhaktapur
50000000.0,2053.5,13.0,South,2.5,4.0,5.0,Bhaisepati, Lalitpur
29500000.0,1369.0,13.0,South,2.5,3.0,3.0,Dhapasi, Kathmandu
32000000.0,1129.425,16.5,North-East,2.5,4.0,4.0,Bhaisepati, Lalitpur
92500000.0,5818.25,17.0,South,3.5,7.0,5.0,Narayanthan , Kathmandu
40000000.0,1369.0,27.0,South-West,2.5,4.0,5.0,Dholahiti, Lalitpur
35000000.0,1369.0,14.0,South-East,2.5,7.0,4.0,Jyotinagar, Kathmandu
21000000.0,752.95,20.0,South-East,2.0,3.0,3.0,Thecho, Lalitpur
29500000.0,1711.25,13.0,North,2.5,5.0,5.0,Sitapaila, Kathmandu
20500000.0,1026.75,16.0,East,2.5,4.0,3.0,Goldhunga, Kathmandu
25000000.0,1026.75,13.0,South-East,2.5,10.0,5.0,Mandikhatar, Kathmandu
38000000.0,1403.225,12.0,North-East,2.5,4.0,1.0,Bhaisepati, Lalitpur
47000000.0,2121.9500000000003,20.0,West,2.5,5.0,3.0,Sitapaila, Kathmandu
34000000.0,1369.0,13.0,South,2.5,4.0,2.0,Imadol, Lalitpur
30000000.0,1095.2,13.0,East,3.0,8.0,3.0,Attarkhel, Kathmandu
22000000.0,1095.2,14.0,North,2.0,4.0,2.0,Syuchatar, Kathmandu
60000000.0,3764.75,17.0,North,2.5,3.0,3.0,Grande Villa, Kathmandu
50000000.0,2053.5,13.0,South,2.5,4.0,5.0,Bhaisepati, Lalitpur
106000000.0,5202.2,15.0,West,2.5,6.0,4.0,Lazimpat, Kathmandu
26000000.0,1369.0,11.0,South,2.5,6.0,3.0,Lambagar, Kathmandu
35000000.0,2053.5,20.0,West,2.5,6.0,4.0,Ochu Height, Lalitpur
32500000.0,1711.25,18.0,South-East,3.0,5.0,4.0,Pepsicola, Kathmandu
19500000.0,752.95,13.0,West,2.5,5.0,3.0,Tikathali, Lalitpur
12000000.0,1060.9750000000001,20.0,North-East,1.0,2.0,1.0,Danchhi, Kathmandu
47000000.0,3080.25,12.0,East,2.5,6.0,2.0,Dhapasi, Kathmandu
9000000.0,1095.2,13.0,East,2.0,5.0,1.0,Jagdol, Kathmandu
90000000.0,2053.5,15.0,South-East,2.5,5.0,5.0,Bhaisepati, Lalitpur
45000000.0,1437.45,13.0,South-East,2.5,5.0,4.0,Bhaisepati, Lalitpur
26500000.0,1060.9750000000001,13.0,West,2.5,6.0,4.0,Mandikhatar, Kathmandu
58000000.0,2053.5,14.0,South,2.5,5.0,5.0,Budhanilkantha, Kathmandu
33500000.0,1369.0,13.0,North-East,2.5,4.0,5.0,Hepali Height, Kathmandu
67500000.0,3000.0,20.0,South,2.5,5.0,4.0,Pepsicola, Kathmandu
40000000.0,1437.45,20.0,South-East,2.5,6.0,4.0,Bhaisepati, Lalitpur
39000000.0,1437.45,14.0,South,2.5,4.0,4.0,Khumaltar, Lalitpur
31000000.0,1437.45,14.0,South-West,3.5,6.0,5.0,Raniban, Kathmandu
40000000.0,1437.45,11.0,West,2.5,4.0,4.0,Kusunti, Lalitpur
125000000.0,6502.75,12.0,South,2.5,6.0,4.0,Golfutar, Kathmandu
31500000.0,1711.25,12.0,South-West,2.5,6.0,5.0,Aakasedhara, Kathmandu
40000000.0,1403.225,13.0,North-East,3.0,7.0,5.0,Hattiban, Lalitpur
32500000.0,22588.5,13.0,West,2.5,5.0,4.0,Nakhipot, Lalitpur
10000000.0,752.95,13.0,North-West,1.0,3.0,1.0,Tokha, Kathmandu
26500000.0,1711.25,36.0,North-East,2.5,8.0,4.0,Dharmasthali, Kathmandu
32500000.0,1369.0,13.0,East,2.5,4.0,2.0,Golfutar, Kathmandu
67500000.0,1369.0,20.0,North,3.5,4.0,6.0,Lazimpat, Kathmandu
62000000.0,2464.2000000000003,13.0,West,5.0,17.0,10.0,Manbhawan, Lalitpur
5000000.0,4107.0,13.0,South-East,4.0,8.0,4.0,Gwarko, Lalitpur
33500000.0,1369.0,13.0,North-East,2.5,4.0,5.0,Hepali Height, Kathmandu
36000000.0,1711.25,14.0,South-West,2.5,6.0,5.0,Budhanilkantha, Kathmandu
33500000.0,1026.75,20.0,North,5.0,16.0,7.0,Machhapokhari, Kathmandu
75000000.0,2121.9500000000003,20.0,South-East,2.5,6.0,5.0,Bhaisepati, Lalitpur
165000000.0,6845.0,13.0,East,2.5,5.0,7.0,Sitapaila, Kathmandu
45000000.0,2738.0,15.0,North-East,2.5,4.0,3.0,Pasikot, Kathmandu
58000000.0,3114.475,17.5,South,3.5,5.0,5.0,Dhapasi, Kathmandu
24000000.0,1129.425,28.0,North-West,2.5,5.0,3.0,Gothatar, Kathmandu
65000000.0,5202.2,24.0,West,3.0,6.0,6.0,Bhangal , Kathmandu
44000000.0,2395.75,13.0,North-East,2.5,5.0,4.0,Dhapasi, Kathmandu
24000000.0,752.95,24.0,North,4.0,4.0,4.0,Radhe Radhe, Bhaktapur
60000000.0,2738.0,12.0,North,2.5,6.0,4.0,Bhaisepati, Lalitpur
38000000.0,2156.1749999999997,11.5,East,3.5,7.0,7.0,Sitapaila, Kathmandu
24000000.0,1095.2,20.0,East,2.5,6.0,3.0,Pepsicola, Kathmandu
35000000.0,1369.0,13.0,East,2.5,5.0,4.0,Ganesh Chowk, Kathmandu
33000000.0,1369.0,20.0,North,3.0,4.0,4.0,Mhaipi, Kathmandu
67000000.0,2429.975,13.0,West,2.5,3.0,3.0,Basundhara, Kathmandu
22000000.0,600.0,12.0,South-East,2.5,6.0,4.0,Tikathali, Lalitpur
28500000.0,1095.2,20.0,North-East,2.5,7.0,4.0,Imadol, Lalitpur
10500000.0,1095.2,10.0,West,1.0,2.0,1.0,Sudal, Bhaktapur
21000000.0,1060.9750000000001,12.0,East,2.5,5.0,3.0,Dhapasi, Kathmandu
23500000.0,1095.2,20.0,South,2.5,5.0,3.0,Harisiddhi, Lalitpur
68000000.0,2156.1749999999997,14.0,East,2.5,5.0,4.0,Rudreshwor, Kathmandu
60000000.0,2395.75,14.0,East,2.0,5.0,4.0,Thapathali, Kathmandu
35000000.0,2121.9500000000003,8.0,North,3.5,5.0,3.0,Maijubahal, Kathmandu
140000000.0,7871.75,15.0,North,2.5,6.0,7.0,Budhanilkantha, Kathmandu
24000000.0,1095.2,13.0,South,2.5,5.0,4.0,Kusunti, Lalitpur
19000000.0,752.95,13.0,South,3.0,6.0,4.0,Dhapakhel, Lalitpur
40000000.0,5202.2,14.0,South,2.5,5.0,4.0,Chandragiri, Kathmandu
37500000.0,1779.7,14.0,South,3.0,5.0,4.0,Wasik, Kathmandu
45000000.0,1369.0,26.0,East,3.5,5.0,6.0,Koteshwor, Kathmandu
23000000.0,1026.75,13.0,West,2.5,4.0,3.0,Ochu Height, Lalitpur
38000000.0,1403.225,10.0,South-East,2.5,4.0,3.0,Bhaisepati, Lalitpur
31000000.0,2738.0,13.0,North-East,1.0,2.0,1.0,Makalbari, Kathmandu
24000000.0,1060.9750000000001,13.0,East,3.0,4.0,4.0,Imadol, Lalitpur
57000000.0,2429.975,10.0,East,3.5,8.0,8.0,Dhumbarahi, Kathmandu
24000000.0,752.95,20.0,East,3.0,4.0,4.0,Pepsicola, Kathmandu
70000000.0,4517.7,20.0,East,2.5,5.0,5.0,Banasthali, Kathmandu
27500000.0,1095.2,20.0,West,2.5,5.0,4.0,Imadol, Lalitpur
70000000.0,3080.25,15.0,North,2.5,3.0,4.0,Wasik, Kathmandu
30000000.0,2400.0,13.0,South,2.5,3.0,3.0,Soltidobato, Kathmandu
48500000.0,3422.5,13.0,West,2.0,4.0,4.0,Boharatar, Kathmandu
45000000.0,1095.2,13.0,South,2.5,8.0,8.0,Shankhamul, Kathmandu
26500000.0,1095.2,16.0,North-West,2.5,5.0,5.0,Bhaisepati, Lalitpur
13000000.0,1471.675,20.0,North-West,2.5,3.0,2.0,Jharuwarasi, Lalitpur
36000000.0,1711.25,14.0,South-West,2.5,6.0,5.0,Budhanilkantha, Kathmandu
33000000.0,1437.45,16.0,North-East,2.5,5.0,4.0,Manabahadur Marga, Kathmandu
26500000.0,1095.2,13.0,North,2.5,5.0,4.0,Imadol, Lalitpur
55000000.0,2738.0,10.5,South-East,3.5,6.0,4.0,Machhapokhari, Kathmandu
58500000.0,2806.45,18.0,South-East,3.5,13.0,4.0,Manamaiju, Kathmandu
19500000.0,787.175,13.0,East,2.5,4.0,3.0,Imadol, Lalitpur
75000000.0,3422.5,20.0,North-East,2.5,6.0,6.0,Bhimsengola, Kathmandu
36000000.0,1711.25,14.0,South-West,2.5,6.0,5.0,Budhanilkantha, Kathmandu
35000000.0,1369.0,20.0,West,3.5,5.0,6.0,Manabahadur Marga, Kathmandu
145000000.0,10952.0,13.0,South-East,2.5,5.0,5.0,Rudreshwor, Kathmandu
45000000.0,1711.25,10.0,South-East,2.5,5.0,4.0,Sanepa, Lalitpur
105000000.0,3764.75,13.0,East,2.5,5.0,6.0,Narayanthan , Kathmandu
26500000.0,1095.2,11.0,South-West,2.5,5.0,3.0,Bhelpa, Lalitpur
65000000.0,1711.25,16.0,North-East,2.5,6.0,5.0,Sanepa, Lalitpur
15500000.0,1369.0,20.0,West,2.5,3.0,2.0,Lamatar, Lalitpur
38000000.0,1369.0,12.0,South,3.5,9.0,4.0,Manamaiju, Kathmandu
39000000.0,1745.475,13.0,North,3.5,5.0,7.0,Hattigaunda, Kathmandu
45000000.0,1711.25,18.0,North-East,2.5,5.0,5.0,Bhaisepati, Lalitpur
45000000.0,1437.45,20.0,South-East,2.5,4.0,5.0,Bhaisepati, Lalitpur
30500000.0,1403.225,14.5,North-East,3.0,5.0,5.0,Sanagaun, Lalitpur
18500000.0,1437.45,10.0,East,3.0,4.0,3.0,Gurjudhara, Kathmandu
45000000.0,1095.2,20.0,East,4.5,6.0,5.0,Dallu, Kathmandu
69000000.0,2087.725,36.0,South-East,4.5,7.0,7.0,Dhumbarahi, Kathmandu
165000000.0,6160.5,15.0,South-East,2.5,5.0,6.0,Budhanilkantha, Kathmandu
29000000.0,1129.425,18.0,South,2.5,3.0,4.0,Nakhudole, Lalitpur
67500000.0,2738.0,20.0,South,2.5,6.0,6.0,Taulung, Kathmandu
45000000.0,1369.0,26.0,East,4.5,6.0,5.0,Koteshwor, Kathmandu
38000000.0,1779.7,18.0,North-East,2.5,5.0,5.0,Bhaisepati, Lalitpur
55000000.0,2806.45,13.0,North-East,2.5,4.0,4.0,Budhanilkantha, Kathmandu
42500000.0,1129.425,11.0,South-West,3.5,6.0,5.0,Anamnagar, Kathmandu
26000000.0,1437.45,18.0,West,3.0,5.0,3.0,Phutung, Kathmandu
29500000.0,1095.2,20.0,South-East,2.5,6.0,5.0,Bhaisepati, Lalitpur
63500000.0,2464.2000000000003,20.0,North-East,2.5,11.0,4.0,Bhimsengola, Kathmandu
38000000.0,1745.475,12.5,West,2.5,4.0,4.0,Nakkhu, Lalitpur
13000000.0,1060.9750000000001,12.0,East,1.0,2.0,1.0,Gokarna, Kathmandu
75000000.0,3490.95,15.0,South-East,2.5,4.0,6.0,Hattiban, Lalitpur
35000000.0,1779.7,12.0,South,3.5,14.0,4.0,Panga, Kathmandu
38000000.0,1745.475,15.0,South-East,2.5,4.0,4.0,Bhaisepati, Lalitpur
22500000.0,1026.75,13.0,West,3.0,7.0,4.0,Chyasal, Lalitpur
46000000.0,1129.425,15.0,South,2.5,4.0,5.0,Hattiban, Lalitpur
35000000.0,1437.45,13.0,West,2.0,5.0,5.0,Taukhel, Lalitpur
47500000.0,2395.75,14.0,West,2.5,6.0,3.0,Bafal, Kathmandu
24000000.0,1129.425,12.0,West,2.5,6.0,5.0,Kapan, Kathmandu
37000000.0,1369.0,16.0,North-West,2.5,6.0,5.0,Bhaisepati, Lalitpur
42500000.0,2053.5,10.0,South,3.5,4.0,4.0,Balkot, Bhaktapur
31500000.0,1369.0,20.0,North,2.5,5.0,4.0,Mulpani, Kathmandu
60000000.0,1369.0,15.0,North-West,5.5,8.0,8.0,Kalikasthan, Kathmandu
35000000.0,1095.2,15.0,South-East,3.0,4.0,5.0,Sainbu, Lalitpur
20000000.0,1711.25,9.0,North-East,3.0,3.0,2.0,Padma Colony, Kathmandu
34000000.0,1711.25,13.0,South-West,2.5,3.0,5.0,Bhangal , Kathmandu
41000000.0,1711.25,12.0,West,4.5,12.0,4.0,Maharajgunj, Kathmandu
34000000.0,1095.2,13.0,East,3.5,8.0,4.0,Hattiban, Lalitpur
21500000.0,1095.2,16.0,North-West,3.5,5.0,3.0,Sano thimi, Bhaktapur
95000000.0,3422.5,17.5,North-West,2.5,4.0,4.0,Dhumbarahi, Kathmandu
70000000.0,2806.45,18.0,West,2.5,5.0,6.0,Grande Hospital, Kathmandu
30000000.0,1369.0,13.0,West,3.5,5.0,5.0,Gatthaghar, Bhaktapur
36000000.0,1711.25,13.0,North,2.5,5.0,4.0,Pasikot, Kathmandu
49500000.0,1813.925,16.0,North-East,3.5,7.0,8.0,Bhaisepati, Lalitpur
60000000.0,3148.7,20.0,South-East,3.5,7.0,4.0,Koteshwor, Kathmandu
29000000.0,2053.5,10.0,South-East,2.5,5.0,3.0,Gurjudhara, Kathmandu
165000000.0,5818.25,20.0,East,2.5,5.0,6.0,Minbhawan, Kathmandu
8500000.0,1060.9750000000001,32.0,West,1.0,2.0,1.0,Naikap, Kathmandu
24000000.0,1095.2,13.0,West,3.0,5.0,4.0,Padamsal, Kathmandu
17500000.0,1026.75,13.0,South-East,2.5,11.0,3.0,Paiyatar, Kathmandu
67500000.0,3148.7,11.0,North-East,4.0,8.0,6.0,Bouddha, Kathmandu
19500000.0,1026.75,12.0,East,2.5,5.0,3.0,Dhapasi, Kathmandu
50000000.0,2100.0,16.0,South,3.0,5.0,4.0,Hattiban, Lalitpur
60000000.0,2806.45,15.0,South-East,3.0,6.0,6.0,Nakhipot, Lalitpur
29900000.000000004,1095.2,13.0,South-East,3.5,5.0,5.0,Megha City, Kathmandu
65000000.0,5476.0,12.0,West,2.5,5.0,3.0,Jarankhu, Kathmandu
24000000.0,1369.0,20.0,South-East,2.5,5.0,2.0,Pasikot, Kathmandu
38500000.0,1369.0,18.0,North,3.0,5.0,5.0,Jaya Bageshwori, Kathmandu
13500000.0,1026.75,13.0,East,1.0,2.0,1.0,Dhaneshwor, Kathmandu
70000000.0,3148.7,13.0,East,2.5,3.0,4.0,Bafal, Kathmandu
40000000.0,1060.9750000000001,14.0,East,5.0,3.0,5.0,Baluwatar, Kathmandu
22500000.0,1095.2,20.0,North-West,3.0,7.0,3.0,Srijananagar, Bhaktapur
29000000.0,1711.25,15.0,South,2.5,4.0,4.0,Bagdol, Lalitpur
22000000.0,1437.45,12.0,East,2.5,6.0,4.0,Paiyatar, Kathmandu
28000000.0,1711.25,10.0,East,3.0,7.0,5.0,Naya Basti, Kathmandu
38000000.0,3080.25,20.0,South-West,1.0,2.0,2.0,Hattiban, Lalitpur
32500000.0,1095.2,20.0,West,2.5,3.0,3.0,Hattiban, Lalitpur
60000000.0,2395.75,10.0,South,5.0,9.0,7.0,Gaurighat, Kathmandu
25000000.0,1369.0,13.0,East,2.5,6.0,3.0,Sai Baba chowk, Kathmandu
45000000.0,3080.25,10.0,East,2.5,7.0,4.0,Greenland Chowk, Kathmandu
40000000.0,1369.0,17.0,North,2.5,3.0,3.0,Bhaisepati, Lalitpur
40000000.0,2395.75,13.0,North-East,2.5,4.0,4.0,Saraswotinagar, Kathmandu
23500000.0,1095.2,16.0,East,2.5,6.0,4.0,Imadol, Lalitpur
26000000.0,2087.725,15.0,South,2.5,8.0,3.0,Hattiban, Lalitpur
30000000.0,1095.2,20.0,East,2.5,4.0,3.0,Sanepa, Lalitpur
95000000.0,7187.25,17.0,East,3.0,5.0,4.0,Dhobighat, Lalitpur
52000000.0,2464.2000000000003,20.0,West,2.5,6.0,3.0,Bansbari, Kathmandu
80000000.0,5886.7,9.0,South-West,3.5,9.0,4.0,Kupandole, Lalitpur
19000000.0,1437.45,12.5,North-West,3.0,8.0,3.0,Tathali, Bhaktapur
25000000.0,2053.5,20.0,South-East,2.5,4.0,4.0,Bhatkepati, Kathmandu
25000000.0,1369.0,20.0,South-East,3.5,12.0,4.0,Dadhikot, Bhaktapur
31000000.0,1471.675,20.0,South-East,2.5,4.0,4.0,Kusunti, Lalitpur
32000000.0,1437.45,20.0,West,3.0,8.0,6.0,Chabahil, Kathmandu
27000000.0,1095.2,20.0,South,2.5,4.0,4.0,Sitapaila, Kathmandu
15500000.0,787.175,12.0,West,3.5,6.0,3.0,Lolang, Kathmandu
42000000.0,2806.45,12.0,South,2.5,8.0,4.0,Banasthali, Kathmandu
32500000.0,1471.675,20.0,East,3.5,9.0,4.0,Machhapokhari, Kathmandu
28000000.0,1060.9750000000001,25.0,South,4.0,10.0,3.0,Sukedhara, Kathmandu
29500000.0,1813.925,16.0,East,2.5,6.0,4.0,Imadol, Lalitpur
33500000.0,1711.25,13.0,East,2.5,5.0,3.0,Bhaisepati, Lalitpur
19500000.0,1369.0,10.0,North-East,2.5,4.0,5.0,Goldhunga, Kathmandu
25000000.0,1369.0,13.0,North-West,2.5,6.0,3.0,Sallaghari, Bhaktapur
16000000.0,1129.425,8.0,East,2.5,5.0,3.0,Srijana Chowk, Kathmandu
27500000.0,1369.0,13.0,South,2.5,5.0,6.0,Dhungedhara, Kathmandu
56000000.0,2429.975,10.0,South,3.5,7.0,6.0,Dhumbarahi, Kathmandu
22000000.0,1369.0,16.0,North-West,3.0,8.0,3.0,Baniyatar, Kathmandu
36000000.0,2464.2000000000003,20.0,East,2.5,5.0,5.0,Chyasindol, Kathmandu
18000000.0,21904.0,18.0,East,2.5,4.0,3.0,Dahachowk, Kathmandu
27500000.0,1813.925,12.0,East,3.5,7.0,5.0,Thecho, Lalitpur
23500000.0,1060.9750000000001,15.0,North-West,2.5,4.0,4.0,Nakhipot, Lalitpur
47000000.0,2053.5,15.0,South,2.5,4.0,5.0,Deuwa chowk, Kathmandu
51000000.0,1026.75,42.0,West,5.5,1.0,6.0,Shankhamul, Kathmandu
47500000.0,1711.25,20.0,West,3.5,7.0,6.0,Maijubahal, Kathmandu
31500000.0,1437.45,10.0,West,4.5,12.0,7.0,Gongabu, Kathmandu
16000000.0,1026.75,13.0,West,3.0,3.0,3.0,Pepsicola, Kathmandu
39900000.0,1437.45,13.0,North,4.5,9.0,6.0,Kamalbinayak, Bhaktapur
20000000.0,1403.225,10.0,West,2.5,6.0,3.0,Goldhunga, Kathmandu
24000000.0,1369.0,10.0,North,2.5,5.0,3.0,Mahadevtar, Kathmandu
36000000.0,1369.0,24.0,South-East,4.5,10.0,5.0,Kapan, Kathmandu
42500000.0,1745.475,29.0,West,5.0,18.0,15.0,Satungal, Kathmandu
42500000.0,2464.2000000000003,26.0,North,2.5,3.0,3.0,Raniban, Kathmandu
22500000.0,752.95,13.0,South,2.5,6.0,3.0,Khusibu, Kathmandu
31000000.0,1437.45,14.0,South-East,2.5,4.0,3.0,Chhauni, Kathmandu
68000000.0,2738.0,10.0,South-East,2.5,6.0,6.0,Sanepa, Lalitpur
72500000.0,5476.0,12.0,North,2.5,5.0,6.0,Dhungeadda, Kathmandu
28700000.0,1403.225,13.0,South,3.0,6.0,6.0,Hattiban, Lalitpur
19500000.0,1471.675,13.0,East,2.5,4.0,3.0,Syuchatar, Kathmandu
92000000.0,4107.0,20.0,South-West,3.5,7.0,6.0,Basundhara, Kathmandu
33000000.0,1403.225,15.0,South-West,2.5,4.0,4.0,Nakkhu, Lalitpur
27000000.0,1369.0,15.0,South,2.5,5.0,3.0,Kusunti, Lalitpur
27000000.0,1369.0,11.0,West,4.5,8.0,4.0,Gorkarneshwor, Kathmandu
55000000.0,2156.1749999999997,25.0,East,3.5,7.0,5.0,Khusibu, Kathmandu
25000000.0,1711.25,16.0,East,2.5,4.0,3.0,Syuchatar, Kathmandu
35000000.0,1711.25,13.0,South,2.5,5.0,5.0,Ganesh Chowk, Kathmandu
32000000.0,1437.45,15.0,South-West,2.5,5.0,5.0,Ganesh Chowk, Kathmandu
55000000.0,2464.2000000000003,13.0,North-East,2.5,4.0,5.0,Narayanthan , Kathmandu
35000000.0,1369.0,13.0,North-East,2.5,5.0,5.0,Narayanthan , Kathmandu
23000000.0,1026.75,16.0,South,2.5,4.0,3.0,Nakkhu, Lalitpur
28000000.0,1471.675,16.0,East,2.5,4.0,4.0,Bhaisepati, Lalitpur
23500000.0,1060.9750000000001,15.0,North-West,2.5,4.0,4.0,Kusunti, Lalitpur
40000000.0,1369.0,13.0,West,2.5,7.0,3.0,Shankhamul, Kathmandu
13000000.0,1437.45,13.0,North,1.0,3.0,1.0,Taukhel, Lalitpur
6500000.0,787.175,12.0,East,1.0,3.0,1.0,Thulobharyang, Kathmandu
21500000.0,1369.0,12.0,East,2.5,6.0,4.0,Hattiban, Lalitpur
40000000.0,2053.5,20.0,South-West,2.5,4.0,3.0,Gothatar, Kathmandu
20500000.0,1026.75,13.0,South,2.5,6.0,3.0,Syuchatar, Kathmandu
6200000.0,4209.675,22.0,East,2.5,6.0,3.0,Swoyambhu, Kathmandu
43500000.0,2498.4249999999997,13.0,West,3.0,7.0,3.0,Shantinagar, Kathmandu
32500000.0,1369.0,14.5,South-West,3.0,7.0,4.0,Nakkhu, Lalitpur
14000000.0,1095.2,13.0,East,2.5,3.0,2.0,Kapan Gumba, Kathmandu
27500000.0,1437.45,18.0,East,2.5,3.0,4.0,Narayantar, Kathmandu
48500000.0,2053.5,20.0,North-East,2.5,4.0,4.0,Thaiba, Lalitpur
130000000.0,5476.0,15.0,South-East,2.5,4.0,5.0,Dhumbarahi, Kathmandu
39500000.0,1471.675,20.0,North-East,4.5,21.0,7.0,Jadibuti, Bhaktapur
115000000.0,8898.5,13.0,South,2.5,7.0,5.0,Budhanilkantha, Kathmandu
37500000.0,1369.0,16.0,North-West,2.5,6.0,6.0,Bhaisepati, Lalitpur
40000000.0,1711.25,22.0,South,4.0,12.0,4.0,Lokanthali, Bhaktapur
24000000.0,1369.0,18.0,East,2.5,4.0,4.0,Imadol, Lalitpur
120000000.0,10609.75,20.0,West,2.5,4.0,5.0,Raniban, Kathmandu
26000000.0,1403.225,16.5,South,2.5,5.0,3.0,Sitapaila, Kathmandu
37500000.0,1745.475,13.0,West,4.5,12.0,4.0,Lokanthali, Bhaktapur
24000000.0,1437.45,16.0,North,2.5,4.0,4.0,Sitapaila, Kathmandu
46000000.0,1779.7,16.5,South,3.5,17.0,4.0,Bafal, Kathmandu
17000000.0,752.95,12.0,North-East,3.5,6.0,5.0,Makalbari, Kathmandu
40000000.0,2053.5,12.0,South-East,2.5,5.0,3.0,Sukedhara, Kathmandu
25000000.0,1369.0,20.0,North,3.5,6.0,3.0,Sitapaila, Kathmandu
17000000.0,752.95,13.0,East,2.5,3.0,3.0,Imadol, Lalitpur
25500000.0,1026.75,10.0,North,3.5,6.0,4.0,Samakhusi, Kathmandu
19500000.0,1369.0,15.0,West,2.0,5.0,3.0,Gwarko, Lalitpur
32000000.0,1711.25,13.0,East,2.5,6.0,6.0,Dhapasi, Kathmandu
42000000.0,2464.2000000000003,14.0,South,2.5,5.0,5.0,Rudreshwor, Kathmandu
32500000.0,1403.225,14.0,South-West,2.5,5.0,5.0,Deuwa chowk, Kathmandu
55000000.0,1711.25,13.0,South-East,2.5,4.0,4.0,Baluwatar, Kathmandu
35000000.0,2464.2000000000003,22.0,South,2.5,5.0,5.0,Sitapaila, Kathmandu
37500000.0,1711.25,18.0,North-West,2.5,7.0,3.0,Rudreshwor, Kathmandu
30000000.0,1711.25,13.0,West,2.5,4.0,3.0,Badeli, Kathmandu
35000000.0,2464.2000000000003,13.0,East,2.5,3.0,2.0,Liwali, Bhaktapur
25000000.0,1403.225,13.0,West,3.5,5.0,3.0,Gurjudhara, Kathmandu
26500000.0,1026.75,15.0,East,2.5,4.0,3.0,Kusunti, Lalitpur
27500000.0,1369.0,20.0,West,2.5,4.0,4.0,Dholahiti, Lalitpur
39000000.0,1026.75,30.0,South,3.5,10.0,4.0,Shantinagar, Kathmandu
25000000.0,1403.225,13.0,West,4.0,11.0,6.0,Katunje, Bhaktapur
15500000.0,1369.0,20.0,North,2.0,4.0,2.0,Ramkot, Kathmandu
17500000.0,1711.25,20.0,North,2.0,4.0,2.0,Ramkot, Kathmandu
41000000.0,1437.45,20.0,East,3.5,7.0,7.0,Khusibu, Kathmandu
41500000.0,1745.475,13.0,North-West,2.5,6.0,6.0,Budhanilkantha, Kathmandu
30000000.0,1437.45,13.0,South,2.5,5.0,4.0,Gwarko, Lalitpur
29000000.0,787.175,26.0,West,3.5,7.0,4.0,Naya Bazar, Kathmandu
35000000.0,2121.9500000000003,13.0,South,2.5,3.0,4.0,Thasikhel, Lalitpur
29000000.0,1403.225,10.0,South,2.5,5.0,4.0,Kalanki, Kathmandu
28000000.0,1471.675,15.0,South,2.5,5.0,5.0,Grande Hospital, Kathmandu
9800000.0,1026.75,13.0,West,1.0,2.0,1.0,Mahadevsthan, Kathmandu
28000000.0,1369.0,20.0,East,2.5,4.0,5.0,Nakkhu, Lalitpur
85000000.0,4107.0,33.0,South,2.5,7.0,3.0,Bhaisepati, Lalitpur
38000000.0,2087.725,16.666666666666668,South-East,2.5,4.0,3.0,Budhanilkantha, Kathmandu
12500000.0,1497.0,10.0,South-East,2.5,4.0,3.0,Mulpani, Kathmandu
24000000.0,943.0999999999999,13.0,West,4.0,7.0,4.0,Chyasal, Lalitpur
22500000.0,1437.45,10.0,East,3.5,6.0,3.0,Gongabu, Kathmandu
54000000.0,1779.7,20.0,East,3.0,4.0,5.0,Panipokhari, Kathmandu
44500000.0,2121.9500000000003,17.0,North-West,2.5,3.0,5.0,Bhaisepati, Lalitpur
29500000.0,1129.425,13.0,East,3.0,7.0,3.0,Chapali, Kathmandu
31000000.0,1129.425,15.0,North-East,2.5,5.0,3.0,Bafal, Kathmandu
21000000.0,1026.75,12.0,South-East,2.5,5.0,5.0,Bhaisepati, Lalitpur
23000000.0,1129.425,10.0,North-West,2.5,5.0,4.0,Ramkot, Kathmandu
